What if my registration request is rejected?,"A mandate form can be rejected on account of the following reasons:
In case of rejection, the status page will show the status as rejected. A mail will be sent to the secured inbox of the customer stating the reason for the rejection. Also, the debit mandate form and the cancelled cheque will be destroyed.
In such a situation the customer will have to delete the existing incorrect registration and re-register after making due corrections and deliver the new mandate to any ICICI Bank Branch.
Incomplete form
Mismatch in signature with that in the payer's bank
Incorrect MICR code (incorrect cheque copy attached).
"
Is the registration required for every payer?,"The one-time mandate form is applicable for every debit account for 'Receive Funds' facility.
"
When will the funds get debited from the non ICICI Bank?,"Your Non ICICI Bank account will be debited 3 working days before the date of credit mentioned by you or as per the RBI ECS cycle for that particular location.
"
Will I be informed when my account is credited?,"For subscribers of Mobile Banking, SMS would be triggered and sent, to Mobile Phones subject to selection of alerts and minimum amount requirement for Mobile Banking subscriptions.
"
Is the facility available for all the locations in India?,"The receiving account (i.e; ICICI Bank Account) can be located anywhere in India. The Debit Account (i.e; 3rd Party Bank Account) should be in any of the below mentioned 67 cities.

"
What is the authentication mechanism for debiting the payer account?,"Payer Account will be debited on the basis of the one-time Debit Mandate form provided.
"
How can I discontinue the service for a payer's account that has been successfully registered earlier?,"You can request the discontinuation of the service by logging into your Internet Banking Account.
"
What will happen if Debit Mandate is cancelled at Debit Bank on Payer's request?,"In such a case the customer has to login to his Internet banking account and de-register the particular Debit Account.Please note that customer is responsible for de-registration done due to any reason and customer has to take care of all future Scheduled transactions and Standing Instructions.
"
What are the annual fees for My Money?,"The charges reflecting in your statement as 'MM Annual Fee' is the My Money Annual Fee charges.
A free trial period of 30 days for My Money is applicable for the first time user. When the free trial period expires, the annual charges of Rs. 300.00 plus 18.00% Goods and Service Tax will be applicable.
Further, you can view the detailed information of My Money on our website by clicking on 'Internet Banking' home page, click on 'Services Offered' from left vertical menu and then click on 'My Money'.
"
How can I link My Money account?,"To link an account, you can click the Link an Account option available in the header of My Money. You could find your bank, credit card, loan, investment, reward, and bill accounts by using a key word or popular account searches. You can then select and add the required accounts to ICICI Bank My Money.
"
How to check the status if customerâ€™s account is active for My Money?,"Click on My Money in Exclusive offering. On the landing page, if the User does not find the T&C check box, he is an active user on My Money.
"
Can I view deleted accounts?,"Accounts that are deleted cannot be accessed again. If required, they need to be linked again. In that case, it will still be treated as a new account and the historical information from the deleted account will not be made available.
"
When was My Money from ICICI Bank launched?,"ICICI Bank has upgraded its earlier version of personal finance management tool 'Money Manager' to 'My Money from ICICI Bank' on 23rd Oct 2013.
"
What is My Money from ICICI Bank?,"My Money from ICICI Bank is an on-line personal finance management solution which helps banking customers understand their spending habits and organize their finances by providing them with details of all their ICICI Bank & Non ICICI Bank accounts on a single platform.
"
What should I do if I want to remove an account linked to My Money?,"You can remove any account linked to My Money using the options available in the Edit tab that appears when you click the required account in the Accounts page. Under the Edit tab, there are options to hide, close or delete the account from My Money.
"
How do I unsubscribe from the service?,"Following steps are to be followed on My money :
1. Click on 'Customize' tab on the top right corner.
2. Click on the 'Cancel my ICICI Bank My Money account'.
3.Once clicked on Cancel ICICI Bank My Money Acount, below confiramtion page is received and customer needs to click on confirm.
"
How does manual account option work?,"When you create manual accounts, you need to manually add the transactions.
"
What doesn't My Money from ICICI Bank do?,"Import transactions - When you add your bank accounts, we gather up to 90 days worth of your previous transactions from those accounts. You can't import any transactions previous to that date, and you can't enter them manually either. We will continue to download and keep your transactions as long as you maintain your subscription to My Money from ICICI Bank.
Subcategories - Some people really want to track things like Auto (Fuel), Auto (Repair), and Auto (Wash) as separate categories so that they can see those totals either separately or rolled up into the master category name (Auto). Again, this is a level of detail that My Money from ICICI Bank doesn't track. Our purpose is to give you a tool that is a convenient introduction to finance that helps save time and money.
Paying bills or transferring money - You can't use My Money from ICICI Bank to transmit funds from one place to another.
Writing cheques - You can't use My Money from ICICI Bank to write or print cheques. However, you can enter cheques you've written to see how they'll affect your balance once they clear.
Reconciling - Reconciling is useful for matching up your paper chequebook register with the transactions on your bank statement. With My Money from ICICI Bank, you're seeing the bank transactions right on the screen. To match up your receipts with the bank transactions.
"
Where can I get more help?,"You may click the Help icon in the top right corner of the page to get help related to the current page. You may also click the Help icon in the top right corner of each FinApp to get more details about that specific Widget.
"
Do I need to pay extra to subscribe to My Money?,"There is no change in subscription fees. Subscription fees would be INR 300 +GST. Existing customers on monthly charging would continue to pay INR 25+GST.
Existing customers on annual charging would continue to get My Money service till the expiry of subscription.
"
What do I get with My Money from ICICI Bank?,"A predictable financial future. You'll see a day by day   projection of your savings account balance after allowing for each bill to be paid, all the way to your next salary and beyond.
Alerts about balances, transactions, and bill reminders automatically delivered to your mobile phone or email.
Monthly budget goals for any or all of your categories.
Charts so you can understand your spending habits. For example, you can see how much you've spent dining out or at a particular restaurant no matter which account you used to pay for it.
Your spending automatically assigned to standard categories or to new categories you dream up. And you can train us how to categorise your way, so you'll have fewer and fewer adjustments to make as time goes by.
An easy method to record and keep track of what you buy with your cash.
Your choice of Windows and Macintosh browsers including Internet Explorer, Safari, and Firefox.
The ability to download your transactions to a file. For example, if you want to create your own specialised charts and graphs, open the file in Microsoft Excel.
"
Which browsers does My Money from ICICI Bank support?,"My Money from ICICI Bank supports the following browsers on the Microsoft Windows operating system
Internet Explorer 6, 7, and 8
Firefox 2 and 3
Safari 3
"
How to unsubscribe from My Money from ICICI Bank?,"To unsubscribe from ICICI Bank My Money, login to Internet Banking > Exclusive Offerings > My Money > Customize (tab on the top right corner) > Cancel my ICICI Bank My Money account.
If you try to view the My Money page again after unsubscription, you will receive a pop-up confirming re-subscription of My Money facility on a chargeable basis, which confirm the unsubscription of the My Money facility.
"
What is the free trial period for My Money from ICICI Bank?,"First time My Money from ICICI Bank subscribers get a free 30-day trial for My Money from ICICI Bank. During this period the customer can use all the services offered by My Money from ICICI Bank.
"
How do I see additional details for each of my accounts linked to My Money?,"To see the details of your accounts, you can click on the Details tab that appears when you click ""the account"" in the Accounts page.
"
How can I view transaction of any specific account?,"You can view the transactions from the Transactions page. You can also view the transaction details from the Accounts page by clicking the Transactions tab that appears when you click the account in the Accounts page. You can choose the appropriate filter to view the transactions under a specific category or sub-categories under Expenses, Income and Transfers. You may also view the transactions for a specific period by choosing the required filter.
"
How can I receive notifications when the transactions are updated in my accounts?,"To configure notification alert messages, you should click the Alerts option under the Manage tab. Alternatively, you can also access the Configure Alerts page from the Customize link available in the header. Email alerts will be sent to your designated email id.
"
How do I add accounts manually on My Money?,"Following steps are to be followed on My Money :
1. Click on 'Link an Account' link on the top header on Dashboard page.
2. Click on 'Add a Manual Account'
3. Enter requisite details and click on 'Add'
"
How do I personalize category names on My money?,"Following steps are to be followed on My Money :
1. Click on 'Manage' tab on the header & click on 'Category' submenu
2. Add desired name in the text box adjacent to main category as required 3. Click on 'Save Changes'
"
How do I categorize my transactions on My money?,"Following steps are to be followed on My Money :
1. Click on the 'Transactions' tab on the header
2. Go to transaction that needs to b categorized
3. Click on the Category of the transaction
4. Select desired category from the dropdown
"
What features of earlier Money Manager have been discontinued?,"Features such as cash wallet, where customers could update cash spends through SMS; and SMS Alerts have been discontinued.
"
What can I do with My Money from ICICI Bank?,"My Money from ICICI Bank is for you if you are just starting out on your financial journey. Or, maybe you've been on your financial journey for awhile, and you're finally ready to pay more attention. We designed My Money from ICICI Bank for you, too.
"
What do I have to pay to avail of My Money from ICICI Bank services?,"Post the free trial period, My Money from ICICI Bank subscription fee is Rs. 300   Taxes, which will be debited annually from your account post the free trial.
"
Can I un-subscribe from My Money from ICICI Bank?,"A user can un-subscribe from My Money from ICICI Bank by clicking on the 'un-subscribe' link in the logged in section. Once un-subscribed from the service, no subscription fee will be debited post un-subscription date.
"
How do my transactions get categorised?,"We categorise transactions based on their payees. A payee is the description for a transaction. It could be:
The payees from your bank often have a lot of extra text at the end. Whenever possible, we'll suggest more intuitive names and categories for common payees.

The name of a store, utility, or person that you paid
The name of a business or person who paid you
A type of transaction, such as MONTHLY FEE
Just the word CHEQUE or DEPOSIT
"
Which accounts can be linked to My Money?,"You may link different types of online accounts like Banking, Credit Card, Investments, Loans, Rewards, Insurance, Telephone, Bills, etc., if you have the internet credentials to log in to these sites.
"
Will my accounts get refreshed automatically?,"Yes. The online accounts linked in My Money, which do not require any additional dynamic information for Multifactor Authentication (MFA), will get refreshed automatically on a regular basis. You need to refresh the MFA accounts manually, providing the required additional authentication.
"
Where can I view the details of all my accounts linked to My Money?,"You can view and update all your accounts linked to My Money in the Accounts page. You can click the required account to get more options to view the details and edit the account.
"
What is the Transaction Fee charged to me?,
What is the detailed process of using Cardless Cash Withdrawal through Internet Banking?,"To get started with Cardless Cash Withdrawal, you need your Internet Banking User ID & password and be registered with ICICI Bank Mobile Banking Services.

Follow these easy steps to use Cardless Cash Withdrawal service:

Step 1. Request for Cardless Cash Withdrawal at www.icicibank.com
Step 2. SMS from ICICI Bank
Step 3. Cash withdrawal from ICICI Bank ATM by Recipient
If there is any mismatch in the details entered by the recipient, the Cardless Cash Withdrawal transaction will be blocked and the amount will be returned to the sender's account. For the Cardless Cash Withdrawal enabled ATM list, click here.
Log in to www.icicibank.com with your Internet Banking user ID and password.
Register a recipient

Go to 'manage payee' section and select 'add Cardless Cash Withdrawal payee'
Enter recipient's mobile number, name and address
Confirm recipient's registration by entering Unique Registration Number (URN) received on your registered mobile number
Go to 'manage payee' section and select 'add Cardless Cash Withdrawal payee'
Enter recipient's mobile number, name and address
Confirm recipient's registration by entering Unique Registration Number (URN) received on your registered mobile number
Create Cardless Cash Withdrawal transaction

Go to 'Transfers' section and select 'Cardless Cash Withdrawal'
Select an account to make a payment and select Cardless Cash Withdrawal recipient from the registered recipient list
Enter transaction amount
Authenticate transaction using your debit card grid
Your selected account will get debited
Go to 'Transfers' section and select 'Cardless Cash Withdrawal'
Select an account to make a payment and select Cardless Cash Withdrawal recipient from the registered recipient list
Enter transaction amount
Authenticate transaction using your debit card grid
Your selected account will get debited
You will receive a unique 4-digit code on your mobile from ICICI Bank
Please share the 4-digit code with recipient.
The recipient will also receive a sms with a unique 6-digit code on their mobile phone from ICICI Bank.
You will receive a unique 4-digit code on your mobile from ICICI Bank. Please share the same with recipient.
Recipient has to visit a specified ICICI Bank ATM and enter the following details:

The recipient's mobile number
The 4-digit code (as received by the sender)
The 6-digit code (as received by the recipient)
The amount to be withdrawn (in INR)
The recipient's mobile number
The 4-digit code (as received by the sender)
The 6-digit code (as received by the recipient)
The amount to be withdrawn (in INR)
Cash will be dispensed on successful authentication of all these four parameters. The entire amount needs to be withdrawn by the recipient as a one-time transaction.
"
Can withdrawal be done at any ATM?,"To know the list of ATMs that are enabled for this service click here.
"
What amount can I transfer per transaction?,"Sender limit: Rs. 10,000 per transaction, Rs. 20,000 per day and Rs. 25,000 per beneficiary per month.
"
What happens when the Customer or Beneficiary does not receive the Code while doing cardless cash withdrawal transaction?,"This occurs due to operator related network issues wherein the message gets failed while it is being delivered. In that case, it is advisable to cancel and re-initiate the transaction.
"
"When will the amount be reversed, if the Code is not received by the Customer or Beneficiary while doing cardless cash withdrawal transaction?","The transaction and code will be valid until midnight of the next day. In case the code is not used till then, the transaction amount will be reversed to the senderâ€™s account. However, the transaction charges will not be refunded.
"
"I have added / updated my mobile number, will the Cardless Cash Withdrawal service be available to me?","If you have added/updated your mobile number, this facility will become available to you 2 days after the date of addition/update.
"
I am travelling in the next 2 days. Can I buy Forex online?,"Customers are requested to place ‘buy order’ at least 3 working days prior to the date of travel. The Travel Card and currency will be delivered in 2 working days after contacting the customer. Travel Card will be loaded in one working day after receipt of document at the branch. For any urgent requirement, please visit any ICICI Bank Forex Servicing branch. For a list of branches, please click here.
"
What is the minimum limit that I can order online?,"Buy:
Minimum transaction amount: USD 500 or its equivalent. (The minimum limit per product i.e. Travel Card or Currency Notes is USD 200 or its equivalent)
Reload:
• There is no minimum transaction amount restriction on Reload.
Minimum transaction amount: USD 500 or its equivalent. (The minimum limit per product i.e. Travel Card or Currency Notes is USD 200 or its equivalent)
"
How can I buy/ reload/ refund forex on the iMobile app/ Internet Banking?,"To buy/ reload/ refund forex on the iMobile app/ Internet Banking, follow the path mentioned below:

Log in to iMobile> Cards, Loans & Forex > Forex and Travel Cards.

Log in to Internet Banking > My Accounts> Forex & Travel Cards.
"
Can I partially refund my card for the available balance?,"Yes. You can enter the amount of foreign currency you wish to refund against the available balance. The transaction will be completed in one working day and the net amount in rupees, at the prevailing exchange rate for the day, will be credited to the chosen Savings Account.
"
Can I track the status of my Forex order online?,"Yes. Please use the ‘Track your Order’ option available on the ICICI Bank Internet Banking/ iMobile application.
"
What are the currencies in which products are available online?,"We currently offer the following currencies online:
1. For Foreign currency notes: USD, EUR & GBP
2. For ICICI Bank Travel Card: USD, EUR, GBP, AUD, CAD, CHF, JPY, AED, HKD, SGD, THB, SAR, SEK, ZAR & NZD.
"
Is there any prerequisite for reloading/ refunding my Travel Card online?,"The Travel Card you wish to reload/ refund has to be linked to your savings account. Once linked, you can view, manage and update basic Travel Card details through ICICI Bank Internet Banking or iMobile Application.
"
Can I still continue using my card if I refund all the available balance on the card?,"You are free to refund all the available balance on your card. The card will still remain active and you can reload it with a desired currency the next time you travel and continue to use it till its date of expiry.
"
"What are the documents required for submission at the time of delivery of the Forex for purposesâ€“ Business Travel, Private Visit (Leisure Travel), Studies Overseas (Education), Medical Treatment, Emig","For the delivery of Forex requested, the following documents are required:
Fill and sign the requisite form/s (Form A2 cum application and LRS declaration) to be submitted
Submit a copy of your passport
Show the original passport for physical verification
In case of business travel, a copy of valid business visa has to be submitted and will be verified against original at the time of physical verification
The person placing the request needs to be physically present at the location of delivery to handover the documents and receive the Forex as requested.
Please note : Documentation and other requisites for availing the facility are subject to changes from time to time, depending on the FEMA/ internal guidelines of the bank.
Fill and sign the requisite form/s (Form A2 cum application and LRS declaration) to be submitted
Submit a copy of your passport
Show the original passport for physical verification
In case of business travel, a copy of valid business visa has to be submitted and will be verified against original at the time of physical verification
The person placing the request needs to be physically present at the location of delivery to handover the documents and receive the Forex as requested.
"
What is the period for redemption of unutilized balance on prepaid travel cards?,"In terms of para 3.4.5 of RBI master Direction-Other Remittance Facilities dated January 1, 2016, Resident Indians who purchase their travel cards, are permitted refund of the unutilized foreign exchange balance only after 10 days from the date of last transaction and accordingly, this condition is stated in the ""user guide"". Since these cards are expected to act as substitutes for cash / Travellers Cheques, the facilities available to the user will have to be similar. Accordingly, all such Authorised Persons shall redeem the unutilized balance outstanding in the cards immediately upon request by the resident Indians to whom the cards are issued subject to retention of:
Note:In terms of section 2(c) of Foreign exchange management Act, 1999, ""authorised person"" means an authorised dealer, money changer, off-shore banking unit or any other person for the time being authorised under sub-section (1) of section 10 to deal in foreign exchange or foreign securities.
Amounts that are authorized and remain unclaimed / not settled by the acquirers as of the date of redemption till the completion of the respective settlement cycle
A small balance not exceeding US$ 100, for meeting any pipeline transactions till the completion of the respective settlement cycle; and
Transaction fees / service tax payable in India in Rupees
For the amount that are authorized but unclaimed / not settled by the acquirer, the issuer of such cards can hold such amounts until such transactions are processed / settled by the acquirers within the prescribed settlement timeframe.
"
How do I link my Travel Card or a Travel Card of my close relative?,"Login to Internet Banking/ iMobile App
Internet Banking: Click on ‘My Accounts’ & select ‘Forex and Travel Cards’
iMobile App: Click on ‘Cards, Loans & Forex’ & select ‘Forex and Travel Cards’
Click ‘Link Travel Card’ & Select ‘Self’/ ‘Close Relative’
Enter Travel Card number & passport number of cardholder
Enter mobile number & e-mail ID to send updates
For close relatives, upload a relationship proof, as applicable (in PDF format)
Submit request and note the reference number for future reference.
"
What are the products available?,"We offer two products through this platform - ICICI Bank Travel Card and Foreign Currency Notes. You may request any of these products as per your requirement.
"
Is the facility available 24X7?,"This facility is available on ICICI Bank Internet Banking and iMobile round the clock. However, ICICI Bank reserves the right to have any service downtime due to technical glitches without any prior notice.
"
Will there be any charges if I cancel the order I placed for purchase of forex?,"In case the transaction is canceled by you, applicable differential loss arising due to forex rates fluctuation will be deducted from the amount refunded to your account. Profit if any, will not be passed on to you.
"
I am an existing customer. What is the TAT for reloading online?,"Travel Card will be loaded instantly on best effort basis. In case of any system issue, card will be reloaded within 1 working day of initiating request.
"
What are the things to remember while purchasing forex or reloading/ refunding travel card online?,"Please keep your passport number, its expiry date and Debit Card handy while placing an order to purchase forex online. Also, don’t forget to carry your debit card, for its Grid values, to complete online reload Travel Card transactions on Internet Banking/ iMobile app when abroad.
"
I am an NRI. Can I purchase a Travel Card for my upcoming foreign trip?,"NRI customers cannot purchase Travel Card, Traveller’s Cheques or Foreign Currency notes in India.
"
For which purposes can I buy foreign exchange online through ICICI Bank?,"You can purchase foreign exchange online through ICICI Bank when you are travelling overseas for any of the below mentioned purposes


Business Travel
Private Visit (Leisure Travel)
Education (Studies Overseas)
Medical Treatment
Emigration
"
Can I perform an online refund on Travel Cards linked in the capacity of close-relative?,"Travel Cards linked in the capacity of close relative cannot be refunded online. If the card is not linked to any account in the capacity of ‘Self’, the customer needs to visit the nearest branch for refunding the balance on his/ her card.
"
I am travelling overseas next month. Can I place my order today?,"Foreign exchange can be bought 180 days in advance from the proposed date of travel. Provided, you are able to produce the required documents.
"
Can I buy and avail refund of Travel Card & Currency Notes online?,"Currently, Travel Cards & Currency Notes can be purchased online. You can get refund of unspent balance on Travel Card and Currency Notes at any ICICI Bank Forex Servicing branch. For the list of such branches, please click here.

Further you may also refund the unspent balance on your Travel Card online through internet banking or iMobile and get the refund amount credited to your linked savings account subject to compliance with extant RBI regulations.
"
How many days prior is it advisable to order for a purchase of forex?,"Please make your request for online purchase and home delivery of Foreign Currency notes and Travel Card, 3 working days before your date of travel. For any urgent requirement, please visit the nearest branch that offers forex services. To view the list of branches, please click here.
"
In which cities is doorstep delivery service currently available?,"Currently, this service is available only in Bengaluru, Chennai, Delhi, Hyderabad, Mumbai, Pune, Ahmedabad, Baroda, Gurugram, Noida and Chandigarh.
"
I had ordered forex 2 days back but have still not received it. What should I do?,"You can check the status of your order through the Track your Order option on ICICI Bank Internet Banking. Alternately, you may contact our Customer Care.
"
Who are classified as close relatives? How can I order Forex for my close relative?,"In addition to ‘Self’, Forex can be requested only for close relatives (Mother, Father, Spouse, Son and Daughter). Please choose the Relationship status in the online form to ‘Close Relative’ and provide the personal & travel details of the traveler. The person requesting for Forex and the traveler should sign the form jointly and have to be physically present at the time of delivery.
"
"While processing the transaction the server got busy and I placed the order again as no reference number was generated, but my account has been debited twice, what has to be done to recover the extra?","Please call our Customer Care. Your money shall be refunded within 7-10 working days.
"
